"Student_ID","School_ID","Sex","Race","English","DOB","Num_Siblings","Parent_Highest_ED","Fam_Income","Stan_Comp_Test_Q_B","Math_Q_B","Reading_Q_B","Class_Prep_B","Writing_Ability_B","Hours_HW_B","Hours_TV_B","Student_Job_B","Varsity_Baseball_B","JV_Baseball_B","JV_Softball_B","Varsity_Softball_B","JV_Basketball_B","Varsity_Basketball_B","JV_Football_B","Varsity_Football_B","JV_Soccer_B","Varsity_Soccer_B","JV_Other_B","Varsity_Other_B","JV_Individual_B","Varsity_Individual_B","Band_Chorus_B","Play_Musical_B","Student_Gov_B","Honor_Society_B","Yearbook_Newspaper_B","Service_Clubs_B","Hours_Spent_ExtraCiriculars_B","Num_Sports_B","Highest_Level_Sport_B","Future_Edu_Plans_B","Standardized_Test_F1","Int_Mural_F1","Int_Schol_F1","Grade_Level_F1","Math_Q_F1","Total_AP_F1","Total_GPA_F1","Senior_GPA_F1","Sophomore_GPA_F1","Band_Chorus_F1","Post_Secondary_College_F2","Highest_Ed_F2","Applied_College_F2","College_Type_F2","Highest_Ed_Expected_F2","Int_Mur_JV_F2","Int_Col_Varsity_F2","Post_Secondary_Adult_F3","High_School_F3","GED_F3","Credential_F3","Four_Year_F3"
171112,-5,1,7,1,198410,1,4,10,1,1,1,0.743,0.509,7,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,0,2,0,-3,2,-3,-3,0,1,1,-3,-3
171113,-5,1,7,1,198510,-4,2,9,2,2,2,-0.653,-1.847,3,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,2,2,-1,2,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,3,-3,-3,-4,0,0,-4,-4
171114,-5,-4,-4,-4,-4,-4,-4,10,2,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,3,2,-5,-5,-5,-5,1,1,5,1,6,9,1,1,1,-4,0,1,0
171115,-5,2,7,1,198505,3,5,8,3,3,3,0.743,0.052,5,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,2,7,2,1,1,-9,0,1,0
171116,-5,2,7,1,198601,0,1,8,1,1,2,-2.651,0.618,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,0,0,1,0
171117,-5,1,7,1,198510,1,3,10,3,3,3,0.453,-0.709,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,2,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-8,0,0,-8,-8
171118,-5,2,7,1,198604,0,6,7,3,3,3,1.034,0.704,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,5,1,3,1,0,0,0,0
171119,-5,2,7,1,198508,0,2,3,4,4,4,0.743,1.762,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,5,3,1,1,3,4,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,1,0
171120,-5,2,7,1,198512,1,5,10,3,3,3,1.034,0.052,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,1,5,3,1,1,3,3,-5,-5,-5,-5,2,0,3,1,-3,6,-3,-3,1,1,0,0,0
171201,-5,2,7,1,198508,2,3,7,3,2,3,0.575,0.807,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,1,7,2,1,1,0,0,0,1
171202,-5,2,3,1,198508,0,3,10,2,2,2,0.743,-1.55,25,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,9,1,1,1,1,0,0,-9
171203,-5,1,7,1,198507,2,7,11,4,4,4,-0.653,0.052,17,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,2,1,6,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,2,8,3,3,1,1,0,1,1
171204,-5,1,3,0,198510,3,4,8,1,1,1,-2.192,-1.087,5,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,1,-3,3,-3,-3,1,1,0,0,0
171205,-5,1,7,1,198608,1,5,11,3,3,4,-0.296,-0.216,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,3,3,4,1,1,3,3,-5,-5,-5,-5,1,1,6,1,3,4,1,1,1,0,0,1,-9
171206,-5,1,7,1,198501,0,3,5,1,1,2,-0.296,-1.658,6,99,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,-1,2,1,2,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,0,0,0,0
171207,-5,1,7,1,198607,0,6,12,3,2,4,-0.673,0.052,-9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,3,1,3,2,-5,-5,-5,-5,1,1,5,0,4,6,1,1,1,0,1,0,0
171208,-5,1,7,1,198604,-4,2,8,4,4,4,0.264,-0.898,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,4,1,1,3,3,-5,-5,-5,-5,1,1,5,0,4,6,1,1,1,0,0,0,0
171209,-5,2,7,1,198606,1,8,12,4,4,4,-9,-4,9,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,6,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,0,0,1,1
171210,-5,2,7,1,198606,1,7,8,4,4,3,-0.485,-0.898,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,3,2,2,3,3,-5,-5,-5,-5,2,1,6,1,1,6,1,1,1,0,0,1,0
171211,-5,1,7,1,198601,1,3,9,3,3,3,0.284,-0.703,18,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,3,6,4,1,2,3,3,-5,-5,-5,-5,1,0,3,0,-3,6,-3,-3,0,0,0,-3,-3
171212,-5,2,7,1,198510,0,6,11,4,4,3,0.743,0.052,10,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11,3,2,5,3,1,2,3,3,-5,-5,-5,-5,1,1,6,1,1,7,3,1,1,1,0,0,1
171214,-5,2,7,1,198510,0,6,10,3,3,3,-0.653,0.052,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,5,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,1,0,1,1
171216,-5,2,2,1,198605,2,8,12,3,3,3,0.163,-0.405,4,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,7,3,1,1,3,3,-5,-5,-5,-5,2,1,5,1,4,6,1,1,1,0,0,0,0
171217,-5,1,7,1,198512,1,6,11,4,4,4,-0.215,0.052,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,2,1,1,0,0,0,0
171218,-5,2,7,1,-9,2,8,9,4,4,3,1.034,1.001,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,2,1,5,3,1,2,3,4,-5,-5,-5,-5,1,1,6,1,2,7,3,1,1,0,0,1,0
171219,-5,2,7,1,198601,0,6,13,4,4,4,-0.673,1.27,6,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,3,1,2,3,4,-5,-5,-5,-5,1,1,6,1,2,8,3,3,1,0,0,1,1
171220,-5,2,3,1,198608,-9,4,6,2,2,3,-9,-1.55,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,4,2,1,3,1,-5,-5,-5,-5,1,0,3,1,-3,4,-3,-3,-4,0,0,-4,-4
171221,-5,1,3,1,198602,-4,5,9,1,1,1,-0.006,-1.847,9,99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,2,2,1,1,3,1,-5,-5,-5,-5,1,0,3,1,-3,6,-3,-3,-8,0,0,-8,-8
171222,-5,2,7,1,198607,2,7,11,4,3,4,0.743,0.618,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,1,2,6,3,3,3,3,3,-5,-5,-5,-5,3,1,6,1,1,7,1,1,1,0,0,1,1
172103,-5,1,6,1,198511,-4,2,8,3,3,3,-1.112,0.704,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,17,2,2,5,3,1,3,3,3,-5,-5,-5,-5,2,-8,-8,-8,-8,-8,-8,-8,-8,0,0,-8,-8
172104,-5,2,-8,-8,-8,-9,6,5,-8,-8,-8,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,2,3,1,-5,-5,-5,-5,2,0,3,0,-3,3,-3,-3,0,-8,0,-3,-3
172105,-5,1,7,1,198512,3,2,8,2,2,2,0.555,-0.441,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,1,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,0,1,0,-3,-3
172106,-5,2,6,1,198403,1,3,3,2,2,1,0.284,0.972,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-8,1,1,-8,-8,-5,-5,-5,-5,2,0,3,1,-3,3,-3,-3,1,1,0,0,-9
172107,-5,1,7,1,198603,-4,3,8,1,2,1,1.034,0.052,98,99,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,7,3,-1,3,2,3,3,1,-5,-5,-5,-5,1,1,6,1,2,6,3,3,1,0,0,0,-9
172108,-5,1,7,1,198507,2,6,13,4,4,4,-0.195,0.972,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,10,3,2,5,-8,1,3,-8,-8,-5,-5,-5,-5,1,1,6,1,2,6,3,1,1,0,0,0,1
172109,-5,1,7,1,198602,2,2,5,2,2,1,0.264,0.704,3,2,1,0,0,0,0,0,0,0,0,0,1,-9,-9,0,0,1,0,0,0,0,0,19,1,2,6,2,2,1,3,1,-5,-5,-5,-5,2,0,3,0,-3,5,-3,-3,-4,1,0,-4,-4
172110,-5,2,7,1,198508,0,6,11,4,4,4,-9,1.951,5,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,0,0,1,0,7,-9,-9,5,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,7,1,1,1,-9,0,1,0
172111,-5,2,2,0,198609,-4,6,10,2,2,2,-1.152,1.951,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,1,2,2,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,1,0,0,0,0
172112,-5,1,7,1,198601,0,3,10,2,3,2,0.096,0.32,16,7,0,1,0,-9,-9,-9,-9,0,1,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,15,2,2,5,4,1,3,3,2,-5,-5,-5,-5,1,1,5,1,4,6,1,3,-4,0,0,-4,-4
172113,-5,1,7,1,198509,3,5,8,3,3,3,1.034,1.001,2,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,5,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,1,6,3,3,1,1,0,0,0
172115,-5,2,7,1,198607,0,7,8,3,4,2,0.264,-0.332,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,2,6,3,1,2,3,3,-5,-5,-5,-5,1,1,5,1,4,6,2,3,1,1,0,0,0
172117,-5,1,7,1,198511,-9,3,8,1,1,1,-1.591,-1.39,7,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,3,1,-5,-5,-5,-5,1,0,3,1,-3,6,-3,-3,0,0,0,-3,-3
172118,-5,2,7,1,198604,-9,7,5,3,3,3,-0.485,0.972,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,5,4,1,1,3,2,-5,-5,-5,-5,2,1,5,1,6,4,1,1,1,1,0,1,0
172119,-5,2,7,1,198605,0,6,12,3,4,3,1.034,0.972,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,7,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,1,5,1,4,7,1,1,1,1,0,0,0
172120,-5,2,7,1,198603,1,1,6,3,2,3,1.034,0.515,28,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,13,2,1,3,4,2,-9,3,3,-5,-5,-5,-5,1,1,5,1,4,9,1,1,-4,1,0,-4,-4
172201,-5,2,7,1,198511,0,4,12,3,2,3,0.264,0.996,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,1,2,3,3,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,1,0,0,0
172204,-5,-4,-4,-4,-4,-4,-4,11,1,1,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,1,1,3,1,-5,-5,-5,-5,1,1,4,0,7,6,1,1,1,-4,0,-9,-9
172205,-5,1,7,1,198509,1,2,12,4,4,4,0.743,1.488,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,7,3,1,1,0,0,1,1
172207,-5,1,7,1,198604,-4,3,7,1,2,1,-1.693,-0.216,2,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,1,0,0,0
172209,-5,2,3,1,198511,0,5,11,2,2,3,-0.195,-0.898,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,0,3,0,-3,9,-3,-3,1,0,0,0,0
172210,-5,2,7,1,198605,2,6,12,2,2,3,-0.195,-1.093,98,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,3,2,6,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,1,7,3,1,1,0,0,0,0
172211,-5,2,7,1,198605,-9,2,9,4,3,4,0.264,1.001,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,8,1,1,1,0,0,1,0
172212,-5,1,7,1,198512,0,2,9,3,4,3,-9,1.001,6,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,3,-9,-9,5,3,2,3,3,4,-5,-5,-5,-5,1,1,6,1,1,8,3,1,1,-9,0,0,1
172213,-5,1,7,1,198512,2,6,9,4,4,3,0.264,-9,3,3,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,1,1,6,3,1,2,3,4,-5,-5,-5,-5,1,1,6,1,1,7,2,1,-4,-9,0,-4,-4
172214,-5,1,7,1,198507,2,4,9,3,4,3,-0.485,-0.027,30,8,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,-8,1,1,-8,-8,-5,-5,-5,-5,1,0,2,0,-3,4,-3,-3,1,-9,1,0,0
172215,-5,1,7,1,198509,2,4,11,2,2,2,-0.026,0.247,98,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15,3,2,4,3,1,3,3,2,-5,-5,-5,-5,1,1,6,1,1,6,1,3,1,1,0,1,0
172217,-5,1,7,1,198507,1,4,11,3,4,3,-9,-4,10,-9,-9,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,-9,-9,6,3,1,1,3,3,-5,-5,-5,-5,1,1,5,1,4,6,1,1,1,-9,0,1,0
172218,-5,1,7,1,198511,2,1,4,2,2,2,1.034,-0.898,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,1,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,1,1,0,1,0
172220,-5,2,2,0,198601,0,2,5,2,3,1,-2.172,-0.927,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-8,-8,-8,-8,-8,-5,-5,-5,-5,-8,-4,-4,-4,-4,-4,-4,-4,1,0,0,0,-9
172221,-5,2,7,1,198602,2,5,9,4,4,4,-0.195,1.756,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1,1,7,3,1,2,3,3,-5,-5,-5,-5,2,1,6,1,4,6,1,1,1,1,0,1,-9
172222,-5,2,7,1,198601,0,6,6,2,2,1,0.264,0.052,9,8,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,-9,-9,7,-8,-3,-3,-8,-8,-5,-5,-5,-5,-3,1,4,1,9,4,1,1,1,1,0,1,0
172223,-5,1,7,1,198509,2,8,12,4,4,4,0.096,1.025,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,12,3,2,7,3,2,3,3,4,-5,-5,-5,-5,1,1,6,1,1,8,1,3,1,0,0,0,1
173101,-5,1,3,1,198608,0,7,10,3,3,4,0.284,-0.898,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,3,3,-5,-5,-5,-5,1,1,6,1,1,8,3,1,1,0,0,1,0
173102,-5,2,7,1,198606,7,2,10,2,3,2,-0.485,-1.361,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,3,3,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4
173103,-5,2,7,1,198512,2,4,9,4,4,4,1.034,1.951,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,1,8,3,1,1,0,0,1,1
173104,-5,2,7,1,198609,2,2,12,4,3,4,1.034,1.001,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,7,3,1,1,3,3,-5,-5,-5,-5,2,1,6,1,1,6,1,1,1,1,0,1,1
173105,-5,1,2,0,198509,3,3,6,3,3,3,0.743,0.052,16,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2,1,5,4,1,2,3,4,-5,-5,-5,-5,1,1,6,1,1,9,3,1,1,1,0,1,0
173107,-5,1,7,1,198509,2,8,12,4,4,3,-0.175,-0.971,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-9,5,1,2,5,3,2,2,3,3,-5,-5,-5,-5,2,1,6,0,2,4,3,3,1,0,0,1,-9
173108,-5,1,7,1,198507,1,2,7,4,4,4,1.034,-1.658,98,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,-4,-4,-4,-8,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,0,1,0,-3,-3
173109,-5,1,7,1,198602,1,4,9,3,4,3,-9,0.32,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,3,2,2,3,3,-5,-5,-5,-5,1,1,6,1,1,6,3,3,1,0,0,0,-9
173111,-5,1,7,1,198608,0,5,10,2,3,2,0.743,-4,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,1,1,3,2,-5,-5,-5,-5,1,-8,-8,-8,-8,-8,-8,-8,1,1,0,0,-9
173114,-5,1,7,1,198511,2,4,6,4,4,3,0.743,0.539,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,3,4,-5,-5,-5,-5,1,1,6,1,2,7,1,1,1,1,0,1,0
173116,-5,1,7,1,198603,1,2,10,4,3,4,0.743,0.247,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,2,3,3,-5,-5,-5,-5,1,-4,-4,-4,-4,-4,-4,-4,1,0,0,0,1
173117,-5,2,7,1,198512,2,2,7,1,1,1,-0.215,-1.166,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9,0,0,-1,1,1,1,2,1,-5,-5,-5,-5,1,0,1,0,-3,4,-3,-3,0,0,1,-3,-3
173118,-5,2,7,1,198601,2,5,10,2,2,2,0.743,0.436,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,6,3,1,1,3,2,-5,-5,-5,-5,1,1,6,1,2,4,1,1,1,1,0,1,-9
173120,-5,2,7,1,198605,1,8,12,4,4,4,0.743,1.001,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,2,1,3,4,-5,-5,-5,-5,2,1,6,1,1,7,1,1,1,1,0,1,0
173161,-5,-8,-8,-8,-8,-8,-8,10,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,3,2,-5,-5,-5,-5,1,0,3,1,-3,4,-3,-3,1,-8,0,1,-9
173201,-5,1,7,1,198608,1,2,9,3,3,3,1.034,0.052,8,99,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,2,7,3,2,2,3,4,-5,-5,-5,-5,1,1,6,1,1,7,3,1,1,0,0,1,0
173202,-5,2,2,1,198603,2,2,9,1,1,1,-0.195,-1.195,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,1,1,3,1,-5,-5,-5,-5,1,1,5,1,4,9,1,1,1,0,0,1,0
173203,-5,1,7,1,198601,1,6,10,4,3,4,-2.361,0.052,10,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,2,2,5,3,3,3,3,3,-5,-5,-5,-5,1,1,6,1,1,6,2,1,1,1,0,1,0
173204,-5,1,7,1,198607,3,3,9,1,2,1,-0.653,-0.903,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,-5,-5,-5,-5,1,0,3,1,-3,6,-3,-3,0,0,0,-3,-3
173205,-5,2,7,1,198605,0,5,9,3,3,3,0.743,0.052,23,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,6,9,1,1,1,1,0,1,0
173206,-5,2,7,1,198602,0,6,12,3,4,2,0.743,0.515,7,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,2,3,3,2,1,3,4,-5,-5,-5,-5,1,1,5,1,4,9,3,1,1,1,0,1,-9
173207,-5,1,7,1,198505,1,7,13,3,4,2,0.743,1.001,5,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,6,3,1,1,3,4,-5,-5,-5,-5,3,0,3,1,-3,8,-3,-3,1,0,0,0,1
173208,-5,1,7,1,198506,0,3,10,3,3,2,-2.361,0.052,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,2,-5,-5,-5,-5,1,1,5,1,6,4,2,1,1,1,0,1,0
173209,-5,1,7,1,198311,0,4,4,1,1,2,0.743,-4,6,7,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,1,1,-8,-8,-5,-5,-5,-5,1,0,3,0,-3,9,-3,-3,0,-9,1,-3,-3
173210,-5,1,7,1,198509,2,3,9,3,3,3,0.284,-1.652,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,3,-5,-5,-5,-5,1,0,3,0,-3,4,-3,-3,-8,0,0,-8,-8
173211,-5,1,7,1,198603,1,2,10,4,4,4,1.034,1.654,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2,7,3,1,3,3,4,-5,-5,-5,-5,1,1,6,1,1,6,1,1,1,0,0,0,1
173212,-5,2,7,1,198602,-4,6,10,2,1,3,1.034,0.704,12,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3,2,5,3,1,2,3,1,-5,-5,-5,-5,1,1,6,1,1,6,2,3,-4,0,0,-4,-4
173213,-5,1,7,1,198512,0,6,13,4,4,3,1.034,0.515,23,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,4,2,6,3,1,3,3,3,-5,-5,-5,-5,1,1,6,1,2,7,1,3,-4,0,0,-4,-4
173214,-5,1,7,1,198505,2,4,12,2,3,2,0.743,-0.435,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,3,1,1,3,2,-5,-5,-5,-5,1,1,5,1,4,7,1,1,1,0,0,1,0
173216,-5,1,1,1,198506,0,2,4,1,1,1,0.555,-1.652,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-8,-3,-3,-8,-8,-5,-5,-5,-5,-3,1,5,1,4,7,1,1,1,1,1,0,-9
173217,-5,2,7,1,198509,1,6,10,3,4,2,0.743,0.704,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,5,3,1,1,3,4,-5,-5,-5,-5,2,1,6,1,1,9,1,1,1,1,0,1,0
